proteins	genes	gene_name	kcat	rxns	notes	stoicho
P40015	YER019W	YER019W	3.9327	r_0647	substrate=inositol-P-ceramide A (C26); SMILES=CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)C(CCCCCCCCCCCCCCC)O; seq_len=477; source=DLKcat	1
P40015	YER019W	YER019W	4.0545	r_0648	substrate=inositol-P-ceramide B' (C24); SMILES=CCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)C(CCCCCCCCCCCCCCC)O)O; seq_len=477; source=DLKcat	1
P40015	YER019W	YER019W	4.0628	r_0649	substrate=inositol-P-ceramide B' (C26); SMILES=CCCCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)C(CCCCCCCCCCCCCCC)O)O; seq_len=477; source=DLKcat	1
P40015	YER019W	YER019W	3.8061	r_0650	substrate=inositol-P-ceramide B (C24); SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)C(C(CCCCCCCCCCCCCC)O)O; seq_len=477; source=DLKcat	1
P40015	YER019W	YER019W	3.8228	r_0651	substrate=inositol-P-ceramide B (C26); SMILES=CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)C(C(CCCCCCCCCCCCCC)O)O; seq_len=477; source=DLKcat	1
P40015	YER019W	YER019W	3.9387	r_0652	substrate=inositol-P-ceramide C (C24); SMILES=CCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)C(C(CCCCCCCCCCCCCC)O)O)O; seq_len=477; source=DLKcat	1
P40015	YER019W	YER019W	3.9509	r_0653	substrate=inositol-P-ceramide C (C26); SMILES=CCCCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)C(C(CCCCCCCCCCCCCC)O)O)O; seq_len=477; source=DLKcat	1
P40015	YER019W	YER019W	3.8259	r_0654	substrate=inositol-P-ceramide D (C24); SMILES=CCCCCCCCCCCCCCCCCCCCCC(C(C(=O)NC(COP(=O)([O-])OC1C(C(C(C(C1O)O)O)O)O)C(C(CCCCCCCCCCCCCC)O)O)O)O; seq_len=477; source=DLKcat	1
P40015	YER019W	YER019W	3.8418	r_0655	substrate=inositol-P-ceramide D (C26); SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(C(C(=O)NC(COP(=O)([O-])OC1C(C(C(C(C1O)O)O)O)O)C(C(CCCCCCCCCCCCCC)O)O)O)O; seq_len=477; source=DLKcat	1
P41734	YOR126C	YOR126C	0.0297	r_0656	substrate=isoamyl acetate; SMILES=CC(C)CCOC(=O)C; seq_len=238; source=DLKcat	1
P41734	YOR126C	YOR126C	0.0197	r_0657	substrate=isobutyl acetate; SMILES=CC(C)COC(=O)C; seq_len=238; source=DLKcat	1
P28241	YOR136W	YOR136W	5.6051	r_0658	substrate=isocitrate; SMILES=C(C(C(C(=O)O)O)C(=O)O)C(=O)O; seq_len=369; source=DLKcat	1
P41939	YLR174W	YLR174W	5.8309	r_0659	substrate=isocitrate; SMILES=C(C(C(C(=O)O)O)C(=O)O)C(=O)O; seq_len=412; source=DLKcat	1
P41939	YLR174W	YLR174W	6.3374	r_0659_REV	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=412; source=DLKcat	1
P41939	YLR174W	YLR174W	7.6772	r_0659_REV	substrate=carbon dioxide; SMILES=C(=O)=O; seq_len=412; source=DLKcat	1
P53982	YNL009W	YNL009W	7.9097	r_0661	substrate=isocitrate; SMILES=C(C(C(C(=O)O)O)C(=O)O)C(=O)O; seq_len=420; source=DLKcat	1
P47176	YJR148W	YJR148W	0.2304	r_0663	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=376; source=DLKcat	1
P47176	YJR148W	YJR148W	0.8242	r_0663	substrate=L-isoleucine; SMILES=CCC(C)C(C(=O)O)N; seq_len=376; source=DLKcat	1
P47176	YJR148W	YJR148W	0.3556	r_0663_REV	substrate=(S)-3-methyl-2-oxopentanoate; SMILES=CCC(C)C(=O)C(=O)O; seq_len=376; source=DLKcat	1
P47176	YJR148W	YJR148W	1.0758	r_0663_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=376; source=DLKcat	1
P38891	YHR208W	YHR208W	0.1380	r_0664	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=393; source=DLKcat	1
P38891	YHR208W	YHR208W	0.3484	r_0664	substrate=L-isoleucine; SMILES=CCC(C)C(C(=O)O)N; seq_len=393; source=DLKcat	1
P38891	YHR208W	YHR208W	0.2188	r_0664_REV	substrate=(S)-3-methyl-2-oxopentanoate; SMILES=CCC(C)C(=O)C(=O)O; seq_len=393; source=DLKcat	1
P38891	YHR208W	YHR208W	0.2433	r_0664_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=393; source=DLKcat	1
P09436	YBL076C	YBL076C	5.8144	r_0665	substrate=L-isoleucine; SMILES=CCC(C)C(C(=O)O)N; seq_len=1072; source=DLKcat	1
P48526	YPL040C	YPL040C	1.2249	r_0666	substrate=L-isoleucine; SMILES=CCC(C)C(C(=O)O)N; seq_len=1002; source=DLKcat	1
P15496	YPL117C	YPL117C	6.1488	r_0667	substrate=isopentenyl diphosphate; SMILES=CC(=C)CCOP(=O)(O)OP(=O)(O)O; seq_len=288; source=DLKcat	1
P15496	YPL117C	YPL117C	3.9547	r_0667_REV	substrate=prenyl diphosphate(3-); SMILES=CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C; seq_len=288; source=DLKcat	1
P53312	YGR244C	YGR244C	30.7711	r_0668	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=427; source=DLKcat	1
P53598	YOR142W	YOR142W	10.1587	r_0668	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=329; source=DLKcat	1
P53312	YGR244C	YGR244C	12.5447	r_0668	substrate=itaconate; SMILES=C=C(CC(=O)O)C(=O)O; seq_len=427; source=DLKcat	1
P53598	YOR142W	YOR142W	0.3611	r_0668	substrate=itaconate; SMILES=C=C(CC(=O)O)C(=O)O; seq_len=329; source=DLKcat	1
P53312	YGR244C	YGR244C	16.6585	r_0668_REV	substrate=itaconyl-CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=C)C(=O)O)O; seq_len=427; source=DLKcat	1
P53598	YOR142W	YOR142W	8.7573	r_0668_REV	substrate=itaconyl-CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=C)C(=O)O)O; seq_len=329; source=DLKcat	1
Q05979	YLR231C	YLR231C	2.1912	r_0670	substrate=L-kynurenine; SMILES=C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N; seq_len=453; source=DLKcat	1
P38169	YBL098W	YBL098W	4.4033	r_0671	substrate=L-kynurenine; SMILES=C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N; seq_len=460; source=DLKcat	1
P07275	YHR037W	YHR037W	2.1927	r_0672	substrate=1-pyrroline-3-hydroxy-5-carboxylic acid; SMILES=C1C(C=NC1C(=O)O)O; seq_len=575; source=DLKcat	1
P07275	YHR037W	YHR037W	2.1385	r_0672_REV	substrate=erythro-4-hydroxy-L-glutamic acid; SMILES=C(C(C(=O)O)N)C(C(=O)O)O; seq_len=575; source=DLKcat	1
P07275	YHR037W	YHR037W	2.1315	r_0673	substrate=L-4-hydroxyglutamic semialdehyde; SMILES=C(C(C=O)O)C(C(=O)O)N; seq_len=575; source=DLKcat	1
P07275	YHR037W	YHR037W	2.1385	r_0673_REV	substrate=erythro-4-hydroxy-L-glutamic acid; SMILES=C(C(C(=O)O)N)C(C(=O)O)O; seq_len=575; source=DLKcat	1
P52893	YLR089C	YLR089C	22.8339	r_0674_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=592; source=DLKcat	1
P52893	YLR089C	YLR089C	51.8469	r_0674_REV	substrate=pyruvate; SMILES=CC(=O)C(=O)[O-]; seq_len=592; source=DLKcat	1
P37303	YEL046C	YEL046C	38.1518	r_0675	substrate=L-allothreonine; SMILES=CC(C(C(=O)O)N)O; seq_len=387; source=DLKcat	1
Q05016	YMR226C	YMR226C	4.3602	r_0676	substrate=L-allothreonine; SMILES=CC(C(C(=O)O)N)O; seq_len=267; source=DLKcat	1
Q05016	YMR226C	YMR226C	24.6120	r_0676_REV	substrate=L-2-amino-3-oxobutanoate; SMILES=CC(=O)C(C(=O)O)N; seq_len=267; source=DLKcat	1
P07702	YBR115C	YBR115C	6.2784	r_0678	substrate=L-2-aminoadipate; SMILES=C(CC(C(=O)O)N)CC(=O)O; seq_len=1392; source=DLKcat	1
P50113	YGL154C	YGL154C	0.2481	r_0678	substrate=L-2-aminoadipate; SMILES=C(CC(C(=O)O)N)CC(=O)O; seq_len=272; source=DLKcat	1
P38986	YDR321W	YDR321W	8.4745	r_0679	substrate=L-asparagine; SMILES=C(C(C(=O)O)N)C(=O)N; seq_len=381; source=DLKcat	1
P0CZ17	YLR155C	YLR155C	22.1804	r_0680	substrate=L-asparagine; SMILES=C(C(C(=O)O)N)C(=O)N; seq_len=362; source=DLKcat	1
P0CX77	YLR157C	YLR157C	22.1804	r_0680	substrate=L-asparagine; SMILES=C(C(C(=O)O)N)C(=O)N; seq_len=362; source=DLKcat	1
P0CX78	YLR158C	YLR158C	22.1804	r_0680	substrate=L-asparagine; SMILES=C(C(C(=O)O)N)C(=O)N; seq_len=362; source=DLKcat	1
P0CX79	YLR160C	YLR160C	22.1804	r_0680	substrate=L-asparagine; SMILES=C(C(C(=O)O)N)C(=O)N; seq_len=362; source=DLKcat	1
P23542	YLR027C	YLR027C	417.0600	r_0681	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=418; source=DLKcat	1
P23542	YLR027C	YLR027C	90.0851	r_0681	substrate=erythro-4-hydroxy-L-glutamic acid; SMILES=C(C(C(=O)O)N)C(C(=O)O)O; seq_len=418; source=DLKcat	1
Q01802	YKL106W	YKL106W	17.3683	r_0682	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=451; source=DLKcat	1
Q01802	YKL106W	YKL106W	10.2451	r_0682	substrate=erythro-4-hydroxy-L-glutamic acid; SMILES=C(C(C(=O)O)N)C(C(=O)O)O; seq_len=451; source=DLKcat	1
P23542	YLR027C	YLR027C	417.0600	r_0683	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=418; source=DLKcat	1
P23542	YLR027C	YLR027C	90.0851	r_0683	substrate=erythro-4-hydroxy-L-glutamic acid; SMILES=C(C(C(=O)O)N)C(C(=O)O)O; seq_len=418; source=DLKcat	1
P32263	YER023W	YER023W	0.7646	r_0687	substrate=1-pyrroline-3-hydroxy-5-carboxylic acid; SMILES=C1C(C=NC1C(=O)O)O; seq_len=286; source=DLKcat	1
P25379	YCL064C	YCL064C	5.3916	r_0689	substrate=L-serine; SMILES=C(C(C(=O)O)N)O; seq_len=360; source=DLKcat	1
P35497	YJR159W	YJR159W	116.6045	r_0691	substrate=L-glucitol; SMILES=C(C(C(C(C(CO)O)O)O)O)O; seq_len=357; source=DLKcat	1
P25379	YCL064C	YCL064C	5.8802	r_0692	substrate=L-threonine; SMILES=CC(C(C(=O)O)N)O; seq_len=360; source=DLKcat	1
P00927	YER086W	YER086W	1.3653	r_0693	substrate=L-threonine; SMILES=CC(C(C(=O)O)N)O; seq_len=576; source=DLKcat	1
P47125	YJR078W	YJR078W	2.8261	r_0694	substrate=L-tryptophan; SMILES=C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N; seq_len=453; source=DLKcat	1
P21623	YDR403W	YDR403W	14.3574	r_0695	substrate=10-formyl-THF; SMILES=C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O; seq_len=536; source=DLKcat	1
P21623	YDR403W	YDR403W	16.6009	r_0695	substrate=L-tyrosine; SMILES=C1=CC(=CC=C1CC(C(=O)O)N)O; seq_len=536; source=DLKcat	1
Q12068	YOL151W	YOL151W	18.9248	r_0696	substrate=(S)-lactaldehyde; SMILES=CC(C=O)O; seq_len=342; source=DLKcat	1
P38604	YHR072W	YHR072W	18.4775	r_0698	substrate=(S)-2,3-epoxysqualene; SMILES=CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC1C(O1)(C)C)C)C)C; seq_len=731; source=DLKcat	1
P47176	YJR148W	YJR148W	0.2304	r_0699	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=376; source=DLKcat	1
P47176	YJR148W	YJR148W	0.9689	r_0699	substrate=L-leucine; SMILES=CC(C)CC(C(=O)O)N; seq_len=376; source=DLKcat	1
P47176	YJR148W	YJR148W	0.6927	r_0699_REV	substrate=4-methyl-2-oxopentanoate; SMILES=CC(C)CC(=O)C(=O)O; seq_len=376; source=DLKcat	1
P47176	YJR148W	YJR148W	1.0758	r_0699_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=376; source=DLKcat	1
P38891	YHR208W	YHR208W	0.1380	r_0700	substrate=2-oxoglutarate; SMILES=C(CC(=O)O)C(=O)C(=O)O; seq_len=393; source=DLKcat	1
P38891	YHR208W	YHR208W	0.3650	r_0700	substrate=L-leucine; SMILES=CC(C)CC(C(=O)O)N; seq_len=393; source=DLKcat	1
P38891	YHR208W	YHR208W	0.4335	r_0700_REV	substrate=4-methyl-2-oxopentanoate; SMILES=CC(C)CC(=O)C(=O)O; seq_len=393; source=DLKcat	1
P38891	YHR208W	YHR208W	0.2433	r_0700_REV	substrate=L-glutamate; SMILES=C(CC(=O)O)C(C(=O)O)N; seq_len=393; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.8287	r_0703	substrate=leukotriene A4; SMILES=CCCCCC=CCC=CC=CC=CC1C(O1)CCCC(=O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.1005	r_0703_REV	substrate=(5S,6S)-di-HETE; SMILES=CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.8287	r_0704	substrate=leukotriene A4; SMILES=CCCCCC=CCC=CC=CC=CC1C(O1)CCCC(=O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.1005	r_0704_REV	substrate=(5S,6S)-di-HETE; SMILES=CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.8287	r_0705	substrate=leukotriene A4; SMILES=CCCCCC=CCC=CC=CC=CC1C(O1)CCCC(=O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.2641	r_0705_REV	substrate=Delta(6)-trans,Delta(8)-cis-leukotriene B4; SMILES=CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.8287	r_0706	substrate=leukotriene A4; SMILES=CCCCCC=CCC=CC=CC=CC1C(O1)CCCC(=O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.2641	r_0706_REV	substrate=Delta(6)-trans,Delta(8)-cis-leukotriene B4; SMILES=CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.8287	r_0707	substrate=leukotriene A4; SMILES=CCCCCC=CCC=CC=CC=CC1C(O1)CCCC(=O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.2641	r_0707_REV	substrate=leukotriene B4; SMILES=CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.8287	r_0708	substrate=leukotriene A4; SMILES=CCCCCC=CCC=CC=CC=CC1C(O1)CCCC(=O)O; seq_len=671; source=DLKcat	1
Q10740	YNL045W	YNL045W	5.2641	r_0708_REV	substrate=leukotriene B4; SMILES=CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O; seq_len=671; source=DLKcat	1
P15180	YDR037W	YDR037W	15.9403	r_0711	substrate=L-lysine; SMILES=C(CCN)CC(C(=O)O)N; seq_len=591; source=DLKcat	1
P32048	YNL073W	YNL073W	1.9447	r_0712	substrate=L-lysine; SMILES=C(CCN)CC(C(=O)O)N; seq_len=576; source=DLKcat	1
P22133	YOL126C	YOL126C	124.0578	r_0714	substrate=(S)-malate; SMILES=C(C(C(=O)O)O)C(=O)O; seq_len=377; source=DLKcat	1
P22133	YOL126C	YOL126C	1514.1745	r_0714_REV	substrate=oxaloacetate; SMILES=C(C(=O)C(=O)O)C(=O)O; seq_len=377; source=DLKcat	1
P32419	YDL078C	YDL078C	50.4458	r_0715	substrate=(S)-malate; SMILES=C(C(C(=O)O)O)C(=O)O; seq_len=343; source=DLKcat	1
P32419	YDL078C	YDL078C	352.9770	r_0715_REV	substrate=oxaloacetate; SMILES=C(C(=O)C(=O)O)C(=O)O; seq_len=343; source=DLKcat	1
P32463	YKL192C	YKL192C	64.7756	r_0721	substrate=malonyl-CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O; seq_len=125; source=DLKcat	1
Q12283	YOR221C	YOR221C	0.2350	r_0721	substrate=malonyl-CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O; seq_len=360; source=DLKcat	1
P32463	YKL192C	YKL192C	137.3664	r_0721_REV	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=125; source=DLKcat	1
Q12283	YOR221C	YOR221C	1.0253	r_0721_REV	substrate=coenzyme A; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=360; source=DLKcat	1
P41940	YDL055C	YDL055C	40.2970	r_0722	substrate=D-mannose 1-phosphate; SMILES=C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O; seq_len=361; source=DLKcat	1
P41940	YDL055C	YDL055C	29.6313	r_0722	substrate=GTP; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N; seq_len=361; source=DLKcat	1
P29952	YER003C	YER003C	13.5404	r_0723_REV	substrate=D-fructose 6-phosphate; SMILES=C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O; seq_len=429; source=DLKcat	1
P09440	YBR084W	YBR084W	42.3397	r_0724	substrate=5,10-methenyl-THF; SMILES=C1C2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)[O-]; seq_len=975; source=DLKcat	1
P09440	YBR084W	YBR084W	62.8261	r_0724_REV	substrate=10-formyl-THF; SMILES=C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O; seq_len=975; source=DLKcat	1
P07245	YGR204W	YGR204W	9.7160	r_0725	substrate=5,10-methenyl-THF; SMILES=C1C2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)[O-]; seq_len=946; source=DLKcat	1
P07245	YGR204W	YGR204W	11.2271	r_0725_REV	substrate=10-formyl-THF; SMILES=C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O; seq_len=946; source=DLKcat	1
P19358	YDR502C	YDR502C	28.5105	r_0726	substrate=ATP; SMILES=C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N; seq_len=384; source=DLKcat	1
P19358	YDR502C	YDR502C	29.9757	r_0726	substrate=L-methionine; SMILES=CSCCC(C(=O)O)N; seq_len=384; source=DLKcat	1
P32785	YBL013W	YBL013W	0.5087	r_0728	substrate=10-formyl-THF; SMILES=C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O; seq_len=401; source=DLKcat	1
P00958	YGR264C	YGR264C	3.7264	r_0729	substrate=L-methionine; SMILES=CSCCC(C(=O)O)N; seq_len=751; source=DLKcat	1
P22438	YGR171C	YGR171C	4.5617	r_0730	substrate=L-methionine; SMILES=CSCCC(C(=O)O)N; seq_len=575; source=DLKcat	1
Q02046	YKR080W	YKR080W	11.6361	r_0731	substrate=5,10-methylenetetrahydrofolate; SMILES=C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O; seq_len=320; source=DLKcat	1
P07245	YGR204W	YGR204W	11.3102	r_0732	substrate=5,10-methylenetetrahydrofolate; SMILES=C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O; seq_len=946; source=DLKcat	1
P07245	YGR204W	YGR204W	9.7160	r_0732_REV	substrate=5,10-methenyl-THF; SMILES=C1C2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)[O-]; seq_len=946; source=DLKcat	1
P09440	YBR084W	YBR084W	69.7780	r_0733	substrate=5,10-methylenetetrahydrofolate; SMILES=C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O; seq_len=975; source=DLKcat	1
P09440	YBR084W	YBR084W	42.3397	r_0733_REV	substrate=5,10-methenyl-THF; SMILES=C1C2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)[O-]; seq_len=975; source=DLKcat	1
P07277	YMR208W	YMR208W	10.0906	r_0735	substrate=(R)-mevalonate; SMILES=CC(CCO)(CC(=O)[O-])O; seq_len=443; source=DLKcat	1
P07277	YMR208W	YMR208W	10.0906	r_0736	substrate=(R)-mevalonate; SMILES=CC(CCO)(CC(=O)[O-])O; seq_len=443; source=DLKcat	1
P07277	YMR208W	YMR208W	12.6750	r_0736	substrate=CTP; SMILES=C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O; seq_len=443; source=DLKcat	1
P07277	YMR208W	YMR208W	10.0906	r_0737	substrate=(R)-mevalonate; SMILES=CC(CCO)(CC(=O)[O-])O; seq_len=443; source=DLKcat	1
P07277	YMR208W	YMR208W	9.8974	r_0737	substrate=GTP; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N; seq_len=443; source=DLKcat	1
P07277	YMR208W	YMR208W	10.0906	r_0738	substrate=(R)-mevalonate; SMILES=CC(CCO)(CC(=O)[O-])O; seq_len=443; source=DLKcat	1
P07277	YMR208W	YMR208W	10.0647	r_0738	substrate=UTP; SMILES=C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O; seq_len=443; source=DLKcat	1
P32377	YNR043W	YNR043W	0.2077	r_0739	substrate=(R)-5-diphosphomevalonic acid; SMILES=CC(CCOP(=O)(O)OP(=O)(O)O)(CC(=O)O)O; seq_len=396; source=DLKcat	1
P35206	YBR036C	YBR036C	27.8745	r_0747	substrate=GDP-alpha-D-mannose; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N; seq_len=410; source=DLKcat	1
P38287	YBR161W	YBR161W	15.9530	r_0747	substrate=GDP-alpha-D-mannose; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N; seq_len=376; source=DLKcat	1
P35206	YBR036C	YBR036C	15.8267	r_0747	substrate=inositol-P-ceramide A (C24); SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OC1C(C(C(C(C1O)O)O)O)O)C(CCCCCCCCCCCCCCC)O; seq_len=410; source=DLKcat	1
P38287	YBR161W	YBR161W	9.4640	r_0747	substrate=inositol-P-ceramide A (C24); SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OC1C(C(C(C(C1O)O)O)O)O)C(CCCCCCCCCCCCCCC)O; seq_len=376; source=DLKcat	1
P35206	YBR036C	YBR036C	27.8745	r_0747	substrate=GDP-alpha-D-mannose; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N; seq_len=410; source=DLKcat	1
P33300	YPL057C	YPL057C	11.7863	r_0747	substrate=GDP-alpha-D-mannose; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N; seq_len=382; source=DLKcat	1
P35206	YBR036C	YBR036C	15.8267	r_0747	substrate=inositol-P-ceramide A (C24); SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OC1C(C(C(C(C1O)O)O)O)O)C(CCCCCCCCCCCCCCC)O; seq_len=410; source=DLKcat	1
P33300	YPL057C	YPL057C	6.7922	r_0747	substrate=inositol-P-ceramide A (C24); SMILES=CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OC1C(C(C(C(C1O)O)O)O)O)C(CCCCCCCCCCCCCCC)O; seq_len=382; source=DLKcat	1
P35206	YBR036C	YBR036C	27.8745	r_0748	substrate=GDP-alpha-D-mannose; SMILES=C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N=C(NC2=O)N; seq_len=410; source=DLKcat	1
